source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko,description_en,description_ko
blueribbon,yido cheongdam,서울특별시 강남구 도산대로 445,Seoul,South Korea,RIBBON_ONE,이탈리아식,,0507-1382-2143,,2026,,37.5243352600843,127.044788076146,2026-02-17T22:29:33.775718+00:00,,,,이도청담,서울특별시 강남구 도산대로 445,"Yido Cheongdam is a hidden gem in Seoul's upscale Cheongdam district, offering a dining experience that blends culinary art with exquisite ceramics. The restaurant's ambiance is sophisticated and romantic, enhanced by beautiful pottery displays and soft lighting, making it an ideal spot for special occasions and memorable dates. Guests can explore a curated collection of pottery before their meal, setting the stage for a visually and gastronomically delightful experience.","서울의 고급스러운 청담 지역에 숨겨진 보석 같은 곳, 이도청담은 훌륭한 도자기와 요리의 예술을 결합한 다이닝 경험을 선사합니다. 레스토랑의 분위기는 세련되고 로맨틱하며, 아름다운 도자기 전시와 은은한 조명이 특별한 날과 기억에 남을 데이트를 위한 이상적인 장소로 만들어 줍니다. 식사 전에 엄선된 도자기 컬렉션을 감상하며 시각적으로나 미식적으로나 즐거운 경험을 준비할 수 있습니다."
blueribbon,이봉,서울특별시 강남구 테헤란로98길 28,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이",,02-561-0132,,2026,,37.5065396188048,127.06280753409,2026-02-17T22:29:33.775718+00:00,,,,이봉,서울특별시 강남구 테헤란로98길 28,"Step back in time at this historically significant site, once the resting place of Crown Prince Sado (사도세자) under the name Yeong-u-won (영우원). While the original location is now occupied by Samyuk Seoul Hospital, a marker on Baebongsan Mountain (배봉산) hints at its former presence. This spot offers a unique glimpse into the evolving nomenclature of royal tombs, a fascinating aspect of Korean history.","영우원(영우원)이라는 이름으로 사도세자(사도세자)의 안식처였던 역사적으로 의미 있는 장소를 만나보세요. 원래 위치는 현재 삼육서울병원 부지에 자리하고 있지만, 배봉산(배봉산)에 세워진 표석이 그 옛터를 알려줍니다. 이곳은 한국 역사에서 왕릉 명칭의 변화를 엿볼 수 있는 독특한 기회를 제공합니다."
blueribbon,IKIKI,서울특별시 양천구 목동동로14길 10,Seoul,South Korea,RIBBON_ONE,"일식, 일식우동",,070-4759-0736,,2026,,37.5241845160433,126.87245802316,2026-02-17T22:29:33.775718+00:00,,,,이키이키,서울특별시 양천구 목동동로14길 10,"IKIKI is a vibrant pop-up event space that draws crowds eager for unique camping gear and design collaborations. While the main draw for many was the limited Natal Design collection, the event also featured a curated selection of other brands, including Helinox and In Out. The atmosphere buzzed with excitement, despite the summer heat, as attendees navigated the popular items and sought out exclusive finds like the stylish flag, bags, and shades that IKIKI is known for.","IKIKI는 독특한 캠핑 장비와 디자인 협업을 원하는 인파를 끌어들이는 활기찬 팝업 이벤트 공간입니다. 많은 사람들에게 주요 볼거리는 한정판 Natal Design 컬렉션이었지만, 이벤트에는 Helinox와 In Out을 포함한 엄선된 다른 브랜드들도 선보였습니다. 참석자들이 인기 상품을 둘러보고 IKIKI가 자랑하는 스타일리시한 플래그, 가방, 쉐이드와 같은 특별한 상품을 찾는 동안, 여름 더위에도 불구하고 분위기는 흥분으로 가득 찼습니다."
blueribbon,wootender,서울특별시 강남구 압구정로42길 25-10,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이",,0507-1419-8588,,2026,,37.526957,127.03578,2026-02-17T22:29:33.775718+00:00,,,,우텐더,서울특별시 강남구 압구정로42길 25-10,"Wootender is a high-end Hanwoo (한우) destination in Apgujeong, perfect for special occasions. While the service can be a bit hands-off, the star of the show is undoubtedly the premium beef. The special tenderloin (특안심) is a must-try, cooked to perfection by the staff for an additional fee. Don't miss the incredible katsusando (카츠산도), a dish so delicious it warrants a return visit on its own.","압구정의 고급 한우 맛집 우텐더는 특별한 날을 기념하기에 완벽한 장소입니다. 서비스는 다소 직접적이지 않을 수 있지만, 이곳의 진정한 주인공은 단연 최고급 한우입니다. 추가 비용을 지불하면 직원들이 완벽하게 구워주는 특안심은 꼭 맛봐야 할 메뉴입니다. 특히, 재방문 의사를 100% 불러일으킬 만큼 맛있는 카츠산도(카츠산도)는 놓치지 마세요."
blueribbon,Bakery YUL,서울특별시 강동구 양재대로103길 43,Seoul,South Korea,RIBBON_ONE,베이커리,,0507-1351-1867,,2026,,37.5333584448635,127.135449331754,2026-02-17T22:29:33.775718+00:00,,,,율베이커리,서울특별시 강동구 양재대로103길 43,"Nestled in the heart of Gangdong-gu, YUL Bakery (율베이커리) is a charming neighborhood gem recognized by the Blue Ribbon Survey. Its unique exterior, featuring an interior design inspired by the bakery's initial 'Y', draws you in. Inside, you'll find a delightful array of breads, from the hearty Fig Rye (무화과 호밀) packed with figs, cranberries, and walnuts, to the popular Cranberry Tiger (크랜베리 타이거), a Dutch-style bread made with rice flour and loaded with cranberries and walnuts. Don't miss their signature Baguette Sandwich (바게트 샌드위치), a flavorful creation with salami and a hint of spice, or the perfectly textured Ciabatta (치아바타), ideal for dipping or as a sandwich base.","강동구 중심부에 자리한 율베이커리(YUL Bakery)는 블루리본 서베이가 인정한 매력적인 동네 빵집입니다. 베이커리의 첫 글자 'Y'에서 영감을 받은 독특한 외관과 인테리어가 시선을 사로잡습니다. 안으로 들어서면 무화과, 크랜베리, 호두가 듬뿍 들어간 푸짐한 무화과 호밀빵부터 쌀가루로 만든 인기 메뉴 크랜베리 타이거(크랜베리 타이거)까지, 다채로운 빵들을 만나볼 수 있습니다. 짭짤한 살라미와 약간의 매콤함이 조화로운 시그니처 바게트 샌드위치(바게트 샌드위치)나, 딥핑 또는 샌드위치 베이스로 완벽한 식감의 치아바타(치아바타)도 놓치지 마세요."
blueribbon,이도곰탕,서울특별시 강남구 논현로94길 29-5,Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 곰탕",,02-569-0524 ,,2026,,37.50335158488171,127.03843409410236,2026-02-17T22:29:33.775718+00:00,,,,이도곰탕,서울특별시 강남구 논현로94길 29-5,"Nestled near the GS Art Center, this restaurant offers a comforting and traditional dining experience, perfect for a warm meal before or after a show. The ambiance is serene, with a touch of analog charm from its wooden staircase, making it a welcoming spot even for solo diners. The establishment prides itself on a legacy of culinary tradition, passed down through three generations from a recipe by a Korean medicine doctor ancestor.",GS 아트센터 근처에 자리한 이도곰탕은 공연 전후 따뜻한 식사를 즐기기에 완벽한 전통적인 맛집입니다. 나무 계단이 주는 아날로그 감성과 차분한 분위기는 혼밥족도 편안하게 식사할 수 있는 아늑한 공간을 선사합니다. 이곳은 한의사였던 조상의 비법을 3대째 이어온다는 자부심으로 깊은 맛의 전통을 지켜나가고 있습니다.
blueribbon,이조보쌈,서울특별시 영등포구 당산로 244,Seoul,South Korea,RIBBON_ONE,"한식(육류), 보쌈",,02-2671-3257 ,,2026,,37.53493,126.9031,2026-02-17T22:29:33.775718+00:00,,,,이조보쌈,서울특별시 영등포구 당산로 244,"This beloved spot in Dangsan is a must-visit for anyone craving perfectly tender and moist bossam (보쌈). The star of the show is the succulent pork, complemented by a spicy and crunchy radish kimchi (무말랭이) that strikes a delightful balance. Served with a flavorful doenjang jjigae (된장찌개) or cheonggukjang (청국장), it's a comforting and satisfying meal that appeals to all palates, even those who prefer lean meat.",당산의 이조보쌈은 촉촉하고 부드러운 보쌈(bossam)을 맛볼 수 있는 최고의 장소입니다. 이곳의 시그니처 메뉴인 야들야들한 돼지고기는 매콤하고 아삭한 무말랭이(radish kimchi)와 환상적인 조화를 이룹니다. 구수한 된장찌개(doenjang jjigae) 또는 청국장(cheonggukjang)과 함께 제공되는 이 음식은 살코기를 선호하는 사람들에게도 만족감을 선사하는 편안하고 든든한 식사입니다.
blueribbon,운봉산장,서울특별시 동작구 장승배기로 118-1,Seoul,South Korea,RIBBON_ONE,"한식(육류), 양고기",,02-815-2850 ,,2026,,37.50805,126.9404,2026-02-17T22:29:33.775718+00:00,,,,운봉산장,서울특별시 동작구 장승배기로 118-1,"Step into Yangdaesanmaek, a hip spot with a warm, inviting ambiance reminiscent of a stylish cafe. This restaurant is making waves for its exceptional lamb rib suyuk (양갈비 수육), a dish praised for its incredibly tender and melt-in-your-mouth texture. The accompanying side dishes, like the Yeosu-style gat-kimchi (갓김치) and house-made pickled garlic scapes, perfectly complement the rich flavors of the suyuk, creating a truly memorable dining experience. Don't miss out on their unique dipping sauce, a savory blend that elevates every bite.",힙한 감성의 카페 같은 따뜻한 분위기의 양대산맥은 부드러운 식감의 양갈비 수육(양갈비 수육)으로 큰 인기를 얻고 있습니다. 특히 여수 갓김치(갓김치)와 직접 담근 마늘쫑 장아찌 같은 곁들임 찬들은 수육의 풍미를 한층 더 끌어올리며 잊을 수 없는 미식 경험을 선사합니다. 이곳만의 특별한 소스는 풍성한 맛의 조화를 완성하는 비결입니다.
blueribbon,원조호수삼계탕,서울특별시 영등포구 도림로 276,Seoul,South Korea,RIBBON_ONE,"한식(가금류), 삼계탕",,02-848-2440 ,,2026,,37.502647972871,126.904373139824,2026-02-17T22:29:33.775718+00:00,,,,원조호수삼계탕,서울특별시 영등포구 도림로 276,"Step into a unique dining space that feels like a collection of interconnected rooms, offering ample seating. A standout feature is the self-serve bar stocked with whole cucumbers, spicy green peppers (cheongyang-gochu, 청양고추), and their signature gochujang (고추장). This special gochujang is a must-try, boasting a perfectly balanced sweet and spicy flavor with a delightful texture, ideal for dipping the fresh vegetables. The restaurant's specialty, Samgyetang (삼계탕), is a rich, thick soup made with perilla seeds (deulkkae, 들깨) and glutinous rice flour, creating a uniquely hearty and creamy broth. The chicken itself is incredibly tender, falling apart with the slightest touch, and is filled with savory glutinous rice.","여러 채의 집이 이어진 듯한 독특한 공간에서 넉넉한 좌석을 갖추고 있습니다. 이곳의 하이라이트는 통오이, 청양고추, 그리고 시그니처 고추장(Gochujang, 고추장)이 준비된 셀프바입니다. 이 특별한 고추장은 신선한 채소를 찍어 먹기에 완벽한, 달콤하고 매콤한 맛의 조화와 기분 좋은 질감을 자랑합니다. 이곳의 메인 메뉴인 삼계탕(Samgyetang, 삼계탕)은 들깨(Deulkkae, 들깨)와 찹쌀가루로 만든 걸쭉하고 진한 국물이 특징으로, 독특하게 푸짐하고 크리미한 육수를 선사합니다. 닭고기는 놀랍도록 부드러워 젓가락만 대도 쉽게 분리되며, 고소한 찹쌀밥이 속을 채우고 있습니다."
blueribbon,원강,서울특별시 강남구 학동로6길 16,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이, 소불고기, 육사시미",,02-3445-1518 ,,2026,,37.51076,127.0239,2026-02-17T22:29:33.775718+00:00,,,,원강,서울특별시 강남구 학동로6길 16,"This cozy spot near Nonhyeon Station is a local favorite, especially for lunch. While known for its grilled meats, the real stars are the hearty rice dishes. The signature mu-bap (무밥), a radish rice bowl, is a must-try, featuring tender radish and savory bits of meat, served with delicious side dishes like tofu and radish greens. It's a comforting and satisfying meal that leaves you feeling full but not heavy.","논현역 근처에 위치한 이 아늑한 곳은 현지인들이 즐겨 찾는 맛집으로, 특히 점심 식사로 인기가 많습니다. 고기 메뉴로도 유명하지만, 이곳의 진정한 별미는 푸짐한 밥 요리입니다. 시그니처 메뉴인 무밥은 부드러운 무와 맛있는 고기 조각이 어우러져 있으며, 두부 조림과 시래기 조림 같은 맛있는 반찬과 함께 제공됩니다. 든든하면서도 속이 편안한 식사를 즐길 수 있습니다."
blueribbon,Washoku Yein,서울특별시 강남구 도산대로49길 30,Seoul,South Korea,RIBBON_ONE,"일식, 가이세키",,02-517-6900,,2026,,37.5248993947056,127.037212059306,2026-02-17T22:29:33.775718+00:00,,,,와쇼쿠예인,서울특별시 강남구 도산대로49길 30,,
blueribbon,온유월식당,서울특별시 서초구 신반포로 177,Seoul,South Korea,RIBBON_ONE,"한식(육류), 돼지고기구이",,02-534-3608,,2026,,37.5060995475667,127.003407328203,2026-02-17T22:29:33.775718+00:00,,,,온유월식당,서울특별시 서초구 신반포로 177,"Located conveniently near Express Bus Terminal Station, On-yu-wol Sikdang is a must-visit for pork aficionados. This eatery proudly serves pork that has received the prestigious Presidential Award, a testament to its exceptional quality. The Duroc pork, aged using a special low-temperature technique and HACCP certified, boasts a rich, savory flavor that sets it apart from ordinary samgyeopsal (삼겹살). The thick-cut pork belly, or ogyeopsal (오겹살), is a visual and culinary delight, with distinct layers of fat and meat that grill to perfection, offering a deeply satisfying, non-greasy taste.

Beyond the star pork, the restaurant offers unique side dishes. Don't miss the Muk-eunji Yukhoe Guksu (묵은지 육회 국수), a refreshing cold noodle dish with aged kimchi and beef tartare. While the self-serve seasonal greens like spring cabbage (bomdong, 봄동) are a nice touch, be sure to check the self-bar as instructions aren't always explicit. The clean, straightforward interior provides a comfortable setting to savor these high-quality dishes, making it a standout dining experience.","고속터미널역 근처에 위치한 온유월식당은 돼지고기 애호가라면 꼭 방문해야 할 곳입니다. 이 식당은 국내 최초 대통령상 수상이라는 명성에 걸맞은 최상급 돼지고기를 자랑합니다. 저온 특허 숙성 방식으로 관리되고 HACCP 인증까지 받은 듀록 돼지고기는 일반 삼겹살과는 차별화되는 깊고 고소한 풍미를 선사합니다. 두툼하게 썰어낸 오겹살은 지방과 살코기의 선명한 층으로 시각적인 즐거움을 더하며, 직접 구워 먹는 재미와 함께 완벽하게 익혀져 느끼함 없이 깊은 맛을 음미할 수 있습니다.

대표 메뉴인 돼지고기 외에도 묵은지와 육회가 어우러진 별미, 묵은지 육회 국수를 맛볼 수 있습니다. 봄동과 같은 제철 나물은 셀프바에서 이용 가능하지만, 안내가 명확하지 않을 수 있으니 직접 확인하는 것이 좋습니다. 깔끔하고 정돈된 내부는 이러한 고품질의 요리를 편안하게 즐길 수 있는 환경을 제공하며, 특별한 미식 경험을 선사합니다."
blueribbon,Onyva,서울특별시 강남구 도산대로75길 15,Seoul,South Korea,RIBBON_ONE,"프랑스식, 바, 와인바",,02-516-3352,,2026,,37.5251927478858,127.045718384766,2026-02-17T22:29:33.775718+00:00,,,,오니바,서울특별시 강남구 도산대로75길 15,"Nestled in the alleys of Apgujeong Rodeo, Onyva offers a refined dining experience helmed by Chef Park Jin-yong, known for his collaborations with Chef Lee Ha-seong of ""Black & White Chefs 2."" The tasting menu is a journey of delicate flavors and textures, starting with a standout Tofu Puree with Yam, Sweet Shrimp, Lotus Root, and Kelp Powder, praised for its exquisite balance and contrasting textures. Another highlight is the perfectly cooked Tilefish (Okdom, 옥돔) served with a unique Seaweed (Maesaengi, 매생이) oil sauce, offering a fresh take on seafood dishes.","압구정 로데오 골목에 자리한 오니바는 '흑백요리사2'의 이하성 셰프와 협업으로 알려진 박진용 셰프가 이끄는 섬세한 미식 경험을 선사합니다. 테이스팅 메뉴는 부드러운 식감과 섬세한 맛의 여정으로, 특히 마, 단새우, 연근, 다시마 가루를 곁들인 순두부 퓨레는 뛰어난 균형감과 대비되는 식감으로 극찬을 받았습니다. 또 다른 하이라이트는 완벽하게 조리된 옥돔으로, 독특한 매생이 오일 소스와 함께 제공되어 해산물 요리에 신선한 감각을 더합니다."
blueribbon,Oak Restaurant & Bar,서울특별시 강남구 테헤란로87길 46,Seoul,South Korea,RIBBON_ONE,"기타, 양식",,02-3466-7277,,2026,,37.5109823973192,127.058205573267,2026-02-17T22:29:33.775718+00:00,,,,오크레스토랑,서울특별시 강남구 테헤란로87길 46,"Oak Room at the Millennium Hilton Seoul offers a sophisticated buffet experience, perfect for year-end gatherings. The ambiance is elevated, setting it apart from typical buffet restaurants, with a central bar ideal for evening drinks. Guests can enjoy a wide array of dishes, from comforting pumpkin porridge (호박죽) and fresh salads with smoked salmon to made-to-order pasta and a selection of grilled meats like roast beef (로스트 비프) and lamb.","밀레니엄 서울 힐튼 호텔의 오크룸은 연말 모임에 완벽한 고급 뷔페 경험을 제공합니다. 일반적인 뷔페 식당과는 차별화된 세련된 분위기를 자랑하며, 중앙의 바는 저녁 음료를 즐기기에 이상적입니다. 따뜻한 호박죽(호박죽)과 훈제 연어가 곁들여진 신선한 샐러드부터 즉석에서 만들어주는 파스타, 그리고 로스트 비프(로스트 비프)와 양고기 구이 등 다양한 육류 요리까지 폭넓은 메뉴를 즐길 수 있습니다."
blueribbon,우정양곱창,서울특별시 강남구 도산대로30길 23,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소곱창, 소양대창",,02-6083-5830,,2026,,37.51843321067631,127.03010733587352,2026-02-17T22:29:33.775718+00:00,,,,우정양곱창,서울특별시 강남구 도산대로30길 23,"Nestled near Hakdong Station, Woojung Yang Gopchang offers a refined take on Korean barbecue, standing out with its clean and upscale ambiance unlike typical eateries. It's a popular spot, often bustling with patrons, so arriving early or during off-peak hours is recommended to snag a table. The restaurant is recognized for its quality, consistently earning a Blue Ribbon award since 2023, and features a comfortable, well-maintained interior with square tables perfect for dining.","학동역 근처에 자리한 우정양곱창은 일반적인 식당과는 다른 깔끔하고 고급스러운 분위기를 자랑하며 한국식 바비큐를 세련되게 제공합니다. 이곳은 늘 손님들로 붐비는 인기 있는 장소이므로, 자리를 잡으려면 일찍 도착하거나 한가한 시간에 방문하는 것이 좋습니다. 2023년부터 꾸준히 블루리본 어워드를 수상하며 품질을 인정받았으며, 쾌적하게 관리된 내부와 식사하기 편안한 사각형 테이블이 마련되어 있습니다."
blueribbon,우가,서울특별시 강남구 도산대로49길 22,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이",,02-6272-2223 ,,2026,,37.524327,127.037348,2026-02-17T22:29:33.775718+00:00,,,,우가,서울특별시 강남구 도산대로49길 22,"Step into W.GaNa, a premier Hanwoo Omakase experience often lauded as one of Seoul's top three. This intimate, reservation-only establishment offers a sophisticated ambiance with soft music, perfect for a refined evening. While the menu features a delicate dance of premium Korean beef (Hanwoo) and seasonal seafood, the star of the show is undoubtedly the exquisite Hanwoo, particularly the tenderloin (Ansim, 안심) and ribeye (Kkotdeungsim, 꽃등심), often elevated with luxurious toppings like caviar and paired with aromatic wild pine mushrooms (Jayeonsan Songi, 자연산 송이).","서울 3대 한우 오마카세로 손꼽히는 W.가나에서 특별한 미식 경험을 즐겨보세요. 은은한 음악이 흐르는 세련된 공간은 예약제로 운영되며, 고급스러운 분위기 속에서 최상급 한우와 제철 해산물의 조화를 맛볼 수 있습니다. 특히, 캐비어와 곁들여지는 안심(Ansim, 안심)과 꽃등심(Kkotdeungsim, 꽃등심)은 풍부한 육즙과 깊은 풍미를 자랑하며, 향긋한 자연산 송이(Jayeonsan Songi, 자연산 송이)와 함께 제공되어 최고의 만족감을 선사합니다."
blueribbon,The Original Pancake House,서울특별시 강남구 강남대로162길 41,Seoul,South Korea,RIBBON_ONE,"베이커리, 팬케이크, 미국식",,02-511-7481 ,,2026,,37.52098,127.0216,2026-02-17T22:29:33.775718+00:00,,,,오리지널팬케이크하우스,서울특별시 강남구 강남대로162길 41,"Step into The Original Pancake House, a beloved American diner that has been serving classic breakfast and dinner since 1953. Located near Seoul's vibrant Gwanghwamun and Cheonggyecheon areas, it's a perfect spot for a leisurely brunch with friends. The ambiance is cozy, filled with charming decor, and the menu boasts a wide array of options beyond their famous pancakes, including crepes, omelets, and waffles.

Don't miss their signature Apple Pancakes (애플 팬케이크), generously topped with caramelized apples and a hint of cinnamon, or the rich Egg Benedict with Gouda Cheese Pancakes (에그 베네딕트 고다 치즈 팬케이크). The Taco Salad (타코 샐러드) is also a popular choice, though be mindful of the cilantro in the dressing. With free coffee refills, it's an ideal place to linger and catch up.","1953년부터 클래식한 아침 식사와 저녁 식사를 제공해 온 사랑받는 미국식 다이너, 오리지널 팬케이크 하우스에 오신 것을 환영합니다. 서울의 활기찬 광화문 및 청계천 지역 근처에 위치한 이곳은 친구들과 여유로운 브런치를 즐기기에 완벽한 장소입니다. 아늑한 분위기와 매력적인 장식으로 가득하며, 메뉴는 유명한 팬케이크 외에도 크레페, 오믈렛, 와플 등 다양한 옵션을 자랑합니다.

캐러멜라이즈된 사과와 시나몬 향이 풍부하게 올라간 시그니처 애플 팬케이크(Apple Pancakes)나 고다 치즈 팬케이크와 함께 나오는 풍부한 에그 베네딕트(Egg Benedict with Gouda Cheese Pancakes)를 놓치지 마세요. 타코 샐러드(Taco Salad)도 인기 있는 메뉴이지만, 드레싱에 들어가는 고수를 주의하세요. 무료 커피 리필과 함께라면 담소를 나누며 오래 머물기에 이상적인 장소입니다."
blueribbon,Oasis,서울특별시 강남구 도산대로55길 20,Seoul,South Korea,RIBBON_ONE,"호주식, 호주식브런치, 기타, 브런치카페",,02-548-8859,,2026,,37.52475,127.0406,2026-02-17T22:29:33.775718+00:00,,,,오아시스,서울특별시 강남구 도산대로55길 20,"Nestled within the Seoul Botanic Park, Oasis is a tranquil haven perfect for a refreshing break after exploring the grounds. The cafe's interior seamlessly blends with the natural surroundings, featuring lush greenery that creates a calm and organized atmosphere. With ample seating, including long communal tables ideal for families or groups, and a convenient kiosk ordering system, Oasis offers a comfortable and efficient experience. Don't miss their signature Strawberry Latte (딸기라떼), a smooth and pleasantly sweet drink, or their delicious cookies, perfect for pairing with a balanced Americano (아메리카노) to reset your palate.","서울식물원 안에 자리한 오아시스는 산책 후 잠시 쉬어가기 좋은 고요한 안식처입니다. 카페 내부는 주변 자연과 완벽하게 조화를 이루며, 싱그러운 녹음이 차분하고 정돈된 분위기를 자아냅니다. 넉넉한 좌석 공간, 특히 가족이나 단체 방문객에게 이상적인 긴 테이블과 편리한 키오스크 주문 시스템을 갖춘 오아시스는 편안하고 효율적인 경험을 선사합니다. 부드럽고 기분 좋게 달콤한 시그니처 메뉴인 딸기라떼와 입안을 깔끔하게 정리해 줄 밸런스 좋은 아메리카노(Americano)와 곁들이기 좋은 맛있는 쿠키를 놓치지 마세요."
blueribbon,영의정,서울특별시 영등포구 국제금융로 72,Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-761-0236,,2026,,37.52106,126.9309,2026-02-17T22:29:33.775718+00:00,,,,영의정,서울특별시 영등포구 국제금융로 72,"Nestled in Yeouido, Yeonguijeong is a hidden gem offering a refined Hanjeongsik (한정식) experience. This restaurant is perfectly suited for business meetings or company dinners, thanks to its private room (룸) seating. The ambiance is clean and spacious, with comfortable floor seating that allows for extended stays without discomfort. The service is prompt and efficient, ensuring a smooth dining experience from start to finish.","여의도에 숨겨진 보석 같은 영의정은 정갈한 한정식 경험을 선사합니다. 룸(private room) 좌석 덕분에 비즈니스 미팅이나 회식 장소로 완벽하며, 깔끔하고 넓은 공간과 편안한 좌식 좌석은 오랜 시간 편안하게 머물 수 있도록 합니다. 신속하고 효율적인 서비스는 처음부터 끝까지 원활한 식사 경험을 보장합니다."
blueribbon,와라쿠,서울특별시 강남구 압구정로4길 13-7,Seoul,South Korea,RIBBON_ONE,"일식주점, 쿠시야키",,02-517-2292 ,,2026,,37.5221,127.0207,2026-02-17T22:29:33.775718+00:00,,,,와라쿠,서울특별시 강남구 압구정로4길 13-7,"Waraku is a distinguished kushiyaki (꼬치구이) specialist, recognized for its authentic Japanese skewers crafted with high-quality ingredients. This spacious establishment offers a refined yet comfortable atmosphere, perfect for enjoying a variety of grilled delights alongside drinks. The menu features expertly prepared yakitori (야키토리) and tsukune (츠쿠네), showcasing a delightful balance of seasoning and tender textures that make for a memorable dining experience.","와라쿠는 최고급 재료로 만든 정통 일본식 꼬치구이(쿠시야키) 전문점으로, 세련되면서도 편안한 분위기에서 다양한 구이 요리를 즐길 수 있는 곳입니다. 전문적으로 준비된 야키토리(닭꼬치)와 츠쿠네(닭고기 완자 꼬치)는 양념과 부드러운 식감의 완벽한 조화를 선보이며 기억에 남는 미식 경험을 선사합니다."
blueribbon,Obaltan,서울특별시 송파구 위례성대로 206,Seoul,South Korea,RIBBON_ONE,"한식(육류), 소양대창",,02-404-0090 ,,2026,,37.50907,127.1334,2026-02-17T22:29:33.775718+00:00,,,,오발탄,서울특별시 송파구 위례성대로 206,"Obaltan offers a clean and satisfying grilled beef tripe (yang-gopchang, 양곱창) experience. The star of the show is the signature grilled beef intestines (daechang, 대창), praised for its chewy exterior and tender, melt-in-your-mouth interior. While the portions might seem a bit small for the price, the exceptional texture and flavor of the grilled tripe and intestines, often served with grilled diaphragm (yeomtong, 염통), make it a memorable meal. The restaurant also serves refreshing cold buckwheat noodles (hoenaengmyeon, 회냉면) and a savory soybean paste stew (doenjang jjigae, 된장찌개) to round off your meal.","오발탄은 깔끔하고 만족스러운 양곱창 구이 경험을 선사합니다. 이곳의 시그니처 메뉴인 한우 대창 구이는 쫄깃한 겉과 부드럽고 입안에서 녹는 듯한 속살로 찬사를 받습니다. 가격 대비 양이 조금 적어 보일 수 있지만, 구운 양과 대창의 뛰어난 식감과 풍미는 염통 구이와 함께 제공되어 잊을 수 없는 식사를 선사합니다. 식사 후에는 시원한 회냉면과 구수한 된장찌개로 입가심을 할 수 있습니다."
blueribbon,ENTIQUE PATISSERIE,서울특별시 서초구 서초중앙로20길 14,Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 디저트전문점",,02-587-2253,,2026,,37.4921769463951,127.014842256086,2026-02-17T22:29:33.775718+00:00,,,,앙띠크파티세리,서울특별시 서초구 서초중앙로20길 14,"Stumble upon Entique Pâtisserie, a charming cafe born from the concept of a small shop selling luxurious gifts. This spot is a delightful discovery, offering a curated selection of meticulously crafted baked goods and desserts. From classic madeleines and financiers to more elaborate creations like the pistachio tart, each item is presented with an elegant simplicity that matches the cafe's clean and inviting interior.","고급스러운 선물을 파는 작은 가게라는 콘셉트에서 탄생한 매력적인 카페, 앙띠끄 파티세리를 우연히 발견해 보세요. 이곳은 정갈하게 만들어진 구움과자와 디저트들을 선보이는 즐거운 발견입니다. 클래식한 마들렌과 휘낭시에부터 피스타치오 타르트와 같은 좀 더 정교한 디저트까지, 모든 메뉴는 카페의 깔끔하고 매력적인 인테리어와 어울리는 우아한 단순함으로 제공됩니다."
blueribbon,A.N.OTHER,서울특별시 강남구 학동로 313,Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,02-515-1935,,2026,,37.5162618583468,127.037439201501,2026-02-17T22:29:33.775718+00:00,,,,에이엔아더,서울특별시 강남구 학동로 313,"Nestled near Gangnam-gu Office Station, A.N.OTHER is a stylish cafe with an open, airy feel, thanks to its large windows that connect the interior with the bustling street. It's a great spot to enjoy a coffee while people-watching. The cafe offers a modern ordering experience via a kiosk and features a chic bar seating area alongside a few indoor tables.","강남구청역 근처에 자리한 A.N.OTHER는 통창 덕분에 내부와 거리가 자연스럽게 연결되는 세련된 카페입니다. 길거리 풍경을 감상하며 커피를 즐기기 좋은 곳이죠. 키오스크를 통한 현대적인 주문 방식과 함께, 안쪽의 테이블 좌석 외에도 바 좌석이 마련되어 있습니다."
blueribbon,안남,서울특별시 강남구 언주로 118,Seoul,South Korea,RIBBON_ONE,아시아식,,02-571-9412,,2026,,37.4869159664401,127.051855548139,2026-02-17T22:29:33.775718+00:00,,,,안남,서울특별시 강남구 언주로 118,"Nestled near Seoul Samsung Hospital, Annnam offers a bustling Vietnamese dining experience, popular with local office workers during lunch. While the entrance might be a bit tricky to find, the well-organized system with a dedicated host ensures a smooth seating process, even during peak hours. The menu features clear photos, making it easy to choose from a variety of pho, fried rice, and noodle dishes, with set menus also available.","서울삼성병원 근처에 위치한 안남은 점심시간에 직장인들로 붐비는 활기찬 베트남 음식점입니다. 입구를 찾기 어려울 수 있지만, 전담 직원이 있어 피크 타임에도 원활한 좌석 안내를 받을 수 있습니다. 메뉴판에는 사진이 잘 나와 있어 쌀국수, 볶음밥, 볶음면 등 다양한 요리를 쉽게 고를 수 있으며, 세트 메뉴도 준비되어 있습니다."
