source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
blueribbon,김수사,서울특별시 강남구 도산대로12길 7,Seoul,South Korea,RIBBON_ONE,,,02-542-5235,,2026,,37.5172302884873,127.023751904221,2026-02-17T22:29:33.775718+00:00,,,,김수사,서울특별시 강남구 도산대로12길 7
blueribbon,Sushi Go,서울특별시 서초구 사평대로22길 15,Seoul,South Korea,RIBBON_ONE,,,02-595-4700 ,,2026,Sushi Go,37.49889,126.9979,2026-02-17T22:29:33.775718+00:00,,,,스시고,서울특별시 서초구 사평대로22길 15
blueribbon,BORNYON,서울특별시 강남구 논현로 742,Seoul,South Korea,RIBBON_ONE,,,0507-1434-0923,,2026,BORNYON,37.5182839563241,127.029223038718,2026-02-17T22:29:33.775718+00:00,,,,본연,서울특별시 강남구 논현로 742
blueribbon,면서울by윤,서울특별시 강남구 선릉로 805,Seoul,South Korea,RIBBON_ONE,,,0507-1449-8878,,2026,,37.5241263043193,127.038982210697,2026-02-17T22:29:33.775718+00:00,,,,면서울by윤,서울특별시 강남구 선릉로 805
blueribbon,달리아다이닝,서울특별시 강남구 도산대로45길 14,Seoul,South Korea,RIBBON_ONE,,,070-4482-0102,,2026,,37.5232258722082,127.035755766179,2026-02-17T22:29:33.775718+00:00,,,,달리아다이닝,서울특별시 강남구 도산대로45길 14
blueribbon,우주옥,서울특별시 강남구 도산대로70길 9,Seoul,South Korea,RIBBON_ONE,,,070-4168-4812 ,,2026,,37.5230539498747,127.045246821503,2026-02-17T22:29:33.775718+00:00,,,,우주옥,서울특별시 강남구 도산대로70길 9
blueribbon,송하정스시,서울특별시 강동구 상일로 39-8,Seoul,South Korea,RIBBON_ONE,,,0507-1407-9482,,2026,,37.550696993229145,127.17224337890242,2026-02-17T22:29:33.775718+00:00,,,,송하정스시,서울특별시 강동구 상일로 39-8
blueribbon,려,서울특별시 관악구 봉천로 456,Seoul,South Korea,RIBBON_ONE,,,0507-1416-1436,,2026,,37.4821054065899,126.950487720839,2026-02-17T22:29:33.775718+00:00,,,,려,서울특별시 관악구 봉천로 456
blueribbon,MUTAN,서울특별시 강남구 논현로176길 22,Seoul,South Korea,RIBBON_ONE,,,02-549-9339 ,,2026,MUTAN,37.5272989341349,127.030310574565,2026-02-17T22:29:33.775718+00:00,,,,무탄,서울특별시 강남구 논현로176길 22
blueribbon,TRATTORIA SAM KIM,서울특별시 강남구 도산대로49길 10-3,Seoul,South Korea,RIBBON_ONE,,,02-511-3334,,2026,TRATTORIA SAM KIM,37.5238090344097,127.037677142475,2026-02-17T22:29:33.775718+00:00,,,,뜨라또리아샘킴,서울특별시 강남구 도산대로49길 10-3
blueribbon,CROWN PIG,서울특별시 강남구 강남대로156길 17-1,Seoul,South Korea,RIBBON_ONE,,,02-512-5700,,2026,CROWN PIG,37.51852177044802,127.02046975493539,2026-02-17T22:29:33.775718+00:00,,,,크라운돼지,서울특별시 강남구 강남대로156길 17-1
blueribbon,멘야미코,서울특별시 강남구 삼성로 642,Seoul,South Korea,RIBBON_ONE,,,02-511-1227,,2026,,37.517356,127.051313,2026-02-17T22:29:33.775718+00:00,,,,멘야미코,서울특별시 강남구 삼성로 642
blueribbon,JOWU,서울특별시 강남구 논현로 831,Seoul,South Korea,RIBBON_ONE,,,02-547-5800,,2026,JOWU,37.5225808095194,127.027855578503,2026-02-17T22:29:33.775718+00:00,,,,조우,서울특별시 강남구 논현로 831
blueribbon,CHUNGDAM NINE,서울특별시 강남구 삼성로 634,Seoul,South Korea,RIBBON_ONE,,,02-2002-9800,,2026,CHUNGDAM NINE,37.5166377998582,127.051864456444,2026-02-17T22:29:33.775718+00:00,,,,청담나인,서울특별시 강남구 삼성로 634
blueribbon,청담백송,서울특별시 강남구 도산대로100길 13,Seoul,South Korea,RIBBON_ONE,,,0507-1357-9303 ,,2026,,37.5238228613413,127.052038439495,2026-02-17T22:29:33.775718+00:00,,,,청담백송,서울특별시 강남구 도산대로100길 13
blueribbon,한우면개나리(압구정본점),서울특별시 강남구 압구정로30길 17,Seoul,South Korea,RIBBON_ONE,,,02-547-0325,,2026,,37.5263301884169,127.029553686621,2026-02-17T22:29:33.775718+00:00,,,,한우면개나리(압구정본점),서울특별시 강남구 압구정로30길 17
blueribbon,IRORIYAKI SAI,서울특별시 강남구 언주로151길 17,Seoul,South Korea,RIBBON_ONE,,,0507-1331-4242,,2026,IRORIYAKI SAI,37.5218357995893,127.032006786603,2026-02-17T22:29:33.775718+00:00,,,,사이,서울특별시 강남구 언주로151길 17
blueribbon,UUUM Eatery & Bakery,서울특별시 강남구 논현로28길 47,Seoul,South Korea,RIBBON_ONE,,,02-572-2023,,2026,UUUM Eatery & Bakery,37.4846790484395,127.045475354701,2026-02-17T22:29:33.775718+00:00,,,,음이터리,서울특별시 강남구 논현로28길 47
blueribbon,대삼식당,서울특별시 강남구 학동로41길 23,Seoul,South Korea,RIBBON_ONE,,,02-545-2255,,2026,,37.5174902364919,127.036153686218,2026-02-17T22:29:33.775718+00:00,,,,대삼식당,서울특별시 강남구 학동로41길 23
blueribbon,더형제,서울특별시 강남구 학동로 110,Seoul,South Korea,RIBBON_ONE,,,0507-1408-7003,,2026,,37.511362188877,127.02305070551,2026-02-17T22:29:33.775718+00:00,,,,더형제,서울특별시 강남구 학동로 110
blueribbon,ANSEOLI BAKING LAB,서울특별시 강남구 삼성로 755,Seoul,South Korea,RIBBON_ONE,,,0507-1489-5955,,2026,ANSEOLI BAKING LAB,37.5222713073295,127.048064135117,2026-02-17T22:29:33.775718+00:00,,,,안서리베이킹랩,서울특별시 강남구 삼성로 755
blueribbon,Royal Cake,서울특별시 강남구 선릉로161길 25,Seoul,South Korea,RIBBON_ONE,,,02-541-8914,,2026,Royal Cake,37.5274075022415,127.038375612826,2026-02-17T22:29:33.775718+00:00,,,,로얄케익,서울특별시 강남구 선릉로161길 25
blueribbon,영천영화(청담점),서울특별시 강남구 도산대로90길 3,Seoul,South Korea,RIBBON_ONE,,,02-3442-0381 ,,2026,,37.52394,127.0496,2026-02-17T22:29:33.775718+00:00,,,,영천영화(청담점),서울특별시 강남구 도산대로90길 3
blueribbon,monert,서울특별시 강남구 선릉로68길 7,Seoul,South Korea,RIBBON_ONE,,,070-4798-1213,,2026,monert,37.4990662136131,127.052295606682,2026-02-17T22:29:33.775718+00:00,,,,모너트,서울특별시 강남구 선릉로68길 7
blueribbon,츠키요와,서울특별시 강남구 선릉로158길 13-12,Seoul,South Korea,RIBBON_ONE,,,02-548-0824,,2026,,37.5261419852792,127.041483638144,2026-02-17T22:29:33.775718+00:00,,,,츠키요와,서울특별시 강남구 선릉로158길 13-12
blueribbon,UZINGA,서울특별시 서초구 법원로4길 32,Seoul,South Korea,RIBBON_ONE,,,02-537-4234,,2026,UZINGA,37.494649871484306,127.0123077962813,2026-02-17T22:29:33.775718+00:00,,,,우진가,서울특별시 서초구 법원로4길 32
blueribbon,툇마루밥상,서울특별시 송파구 송파대로 111,Seoul,South Korea,RIBBON_ONE,,,02-409-6979 ,,2026,,37.4796683841344,127.124913859704,2026-02-17T22:29:33.775718+00:00,,,,툇마루밥상,서울특별시 송파구 송파대로 111
blueribbon,small talk,서울특별시 영등포구 당산로 161-7,Seoul,South Korea,RIBBON_ONE,,,0507-1323-305,,2026,small talk,37.529029935862,126.89734126539,2026-02-17T22:29:33.775718+00:00,,,,스몰톡,서울특별시 영등포구 당산로 161-7
blueribbon,Texas de Brazil,서울특별시 서초구 사평대로 205,Seoul,South Korea,RIBBON_ONE,,,0507-1367-5031,,2026,Texas de Brazil,37.504425,127.00776,2026-02-17T22:29:33.775718+00:00,,,,텍사스데브라질,서울특별시 서초구 사평대로 205
blueribbon,Carols,서울특별시 송파구 올림픽로 300,Seoul,South Korea,RIBBON_ONE,,,02-3213-4370,,2026,Carols,37.5137519612953,127.104446890835,2026-02-17T22:29:33.775718+00:00,,,,캐롤스,서울특별시 송파구 올림픽로 300
blueribbon,곱(문래점),서울특별시 영등포구 당산로 34,Seoul,South Korea,RIBBON_ONE,,,02-2633-5201,,2026,,37.5174631210953,126.896493699106,2026-02-17T22:29:33.775718+00:00,,,,곱(문래점),서울특별시 영등포구 당산로 34
blueribbon,해월,서울특별시 강남구 언주로150길 24,Seoul,South Korea,RIBBON_ONE,,,0507-1377-3751,,2026,,37.5213133462612,127.036240598407,2026-02-17T22:29:33.775718+00:00,,,,해월,서울특별시 강남구 언주로150길 24
blueribbon,월화갈비,서울특별시 영등포구 경인로79길 17,Seoul,South Korea,RIBBON_ONE,,,02-2678-7592,,2026,,37.5133146983831,126.893528263865,2026-02-17T22:29:33.775718+00:00,,,,월화갈비,서울특별시 영등포구 경인로79길 17
blueribbon,히키니쿠토코메도산,서울특별시 강남구 선릉로155길 21,Seoul,South Korea,RIBBON_ONE,,,02-545-1129,,2026,,37.5254955370963,127.037938072114,2026-02-17T22:29:33.775718+00:00,,,,히키니쿠토코메도산,서울특별시 강남구 선릉로155길 21
blueribbon,HWACHOONOK CHEONGDAM,서울특별시 강남구 도산대로50길 15,Seoul,South Korea,RIBBON_ONE,,,02-511-1945,,2026,HWACHOONOK CHEONGDAM,37.5214834460024,127.037710249005,2026-02-17T22:29:33.775718+00:00,,,,화춘옥청담,서울특별시 강남구 도산대로50길 15
blueribbon,늘복집,서울특별시 강남구 밤고개로14길 13-48,Seoul,South Korea,RIBBON_ONE,,,02-459-3347,,2026,,37.479473537579,127.102804582731,2026-02-17T22:29:33.775718+00:00,,,,늘복집,서울특별시 강남구 밤고개로14길 13-48
blueribbon,혜장국,서울특별시 서초구 사평대로56길 4,Seoul,South Korea,RIBBON_ONE,,,02-595-3339 ,,2026,,37.5034603568189,127.022680491549,2026-02-17T22:29:33.775718+00:00,,,,혜장국,서울특별시 서초구 사평대로56길 4
blueribbon,황푸차이나,서울특별시 강동구 양재대로 1590,Seoul,South Korea,RIBBON_ONE,,,02-442-1211 ,,2026,,37.5474482522073,127.143698245033,2026-02-17T22:29:33.775718+00:00,,,,황푸차이나,서울특별시 강동구 양재대로 1590
blueribbon,히까리,서울특별시 강남구 강남대로 506,Seoul,South Korea,RIBBON_ONE,,,0507-1392-8793,,2026,,37.50742,127.0235,2026-02-17T22:29:33.775718+00:00,,,,히까리,서울특별시 강남구 강남대로 506
blueribbon,히노야마,서울특별시 양천구 목동서로 349,Seoul,South Korea,RIBBON_ONE,,,0507-1305-8667,,2026,,37.517373,126.865309,2026-02-17T22:29:33.775718+00:00,,,,히노야마,서울특별시 양천구 목동서로 349
blueribbon,해남천일관,서울특별시 서초구 반포대로39길 36-1,Seoul,South Korea,RIBBON_ONE,,,02-568-7775,,2026,,37.4986606964681,127.001972587035,2026-02-17T22:29:33.775718+00:00,,,,해남천일관,서울특별시 서초구 반포대로39길 36-1
blueribbon,해동복국(동여의도점),서울특별시 영등포구 여의대방로67길 22,Seoul,South Korea,RIBBON_ONE,,,02-783-6011,,2026,,37.5207013372117,126.929997650238,2026-02-17T22:29:33.775718+00:00,,,,해동복국(동여의도점),서울특별시 영등포구 여의대방로67길 22
blueribbon,FAIT MAISON,서울특별시 송파구 잠실로 209,Seoul,South Korea,RIBBON_ONE,,,02-2092-6100,,2026,FAIT MAISON,37.5138710747422,127.106364392884,2026-02-17T22:29:33.775718+00:00,,,,페메종,서울특별시 송파구 잠실로 209
blueribbon,PUN JU,서울특별시 송파구 새말로 114,Seoul,South Korea,RIBBON_ONE,,,02-408-6444,,2026,PUN JU,37.4826273644389,127.126626946849,2026-02-17T22:29:33.775718+00:00,,,,푼주,서울특별시 송파구 새말로 114
blueribbon,한우리,서울특별시 강남구 도산대로 304,Seoul,South Korea,RIBBON_ONE,,,02-545-3334,,2026,,37.5211495474917,127.034729328677,2026-02-17T22:29:33.775718+00:00,,,,한우리,서울특별시 강남구 도산대로 304
blueribbon,Francaise,서울특별시 동작구 현충로 96,Seoul,South Korea,RIBBON_ONE,,,0507-1349-5265,,2026,Francaise,37.507901,126.964262,2026-02-17T22:29:33.775718+00:00,,,,프랑세즈,서울특별시 동작구 현충로 96
blueribbon,하모,서울특별시 강남구 언주로 819,Seoul,South Korea,RIBBON_ONE,,,02-515-4266,,2026,,37.523315,127.032782,2026-02-17T22:29:33.775718+00:00,,,,하모,서울특별시 강남구 언주로 819
blueribbon,한성돈까스,서울특별시 서초구 강남대로97길 10,Seoul,South Korea,RIBBON_ONE,,,02-540-7054 ,,2026,,37.5147588693048,127.019094304612,2026-02-17T22:29:33.775718+00:00,,,,한성돈까스,서울특별시 서초구 강남대로97길 10
blueribbon,평미가,서울특별시 양천구 목동동로10길 16,Seoul,South Korea,RIBBON_ONE,,,02-2644-0721 ,,2026,,37.51892,126.8715,2026-02-17T22:29:33.775718+00:00,,,,평미가,서울특별시 양천구 목동동로10길 16
blueribbon,피양콩할마니,서울특별시 강남구 삼성로81길 30,Seoul,South Korea,RIBBON_ONE,,,02-508-0476 ,,2026,,37.5041098746658,127.055240972615,2026-02-17T22:29:33.775718+00:00,,,,피양콩할마니,서울특별시 강남구 삼성로81길 30
blueribbon,Trouver,서울특별시 강남구 도산대로11길 31-10,Seoul,South Korea,RIBBON_ONE,,,010-5849-0931,,2026,Trouver,37.5193147149293,127.021640185144,2026-02-17T22:29:33.775718+00:00,,,,토우베,서울특별시 강남구 도산대로11길 31-10
blueribbon,키고,서울특별시 강남구 삼성로149길 13,Seoul,South Korea,RIBBON_ONE,,,0507-1421-5929,,2026,,37.5231984225484,127.046530194424,2026-02-17T22:29:33.775718+00:00,,,,키고,서울특별시 강남구 삼성로149길 13
blueribbon,키라메키,서울특별시 강남구 도산대로28길 18,Seoul,South Korea,RIBBON_ONE,,,010-3894-2356,,2026,,37.5180657989333,127.028212028125,2026-02-17T22:29:33.775718+00:00,,,,키라메키,서울특별시 강남구 도산대로28길 18
blueribbon,kushikawa,서울특별시 강남구 논현로24길 37,Seoul,South Korea,RIBBON_ONE,,,02-579-0538,,2026,kushikawa,37.4827269349012,127.045678929685,2026-02-17T22:29:33.775718+00:00,,,,쿠시카와,서울특별시 강남구 논현로24길 37
blueribbon,KIHEI Coffee,서울특별시 강남구 봉은사로78길 15,Seoul,South Korea,RIBBON_ONE,,,0507-1469-1252,,2026,KIHEI Coffee,37.5118320645968,127.053194780969,2026-02-17T22:29:33.775718+00:00,,,,키헤이커피,서울특별시 강남구 봉은사로78길 15
blueribbon,팔화당,서울특별시 송파구 송파대로 201,Seoul,South Korea,RIBBON_ONE,,,02-526-8566,,2026,,37.4877387829749,127.120685887596,2026-02-17T22:29:33.775718+00:00,,,,팔화당,서울특별시 송파구 송파대로 201
blueribbon,팔식당,서울특별시 강남구 도산대로90길 7,Seoul,South Korea,RIBBON_ONE,,,02-3444-8877,,2026,,37.5237373375472,127.049353121756,2026-02-17T22:29:33.775718+00:00,,,,팔식당,서울특별시 강남구 도산대로90길 7
blueribbon,patisserie sona,서울특별시 양천구 목동중앙북로5길 34,Seoul,South Korea,RIBBON_ONE,,,02-2606-4454 ,,2026,patisserie sona,37.5497060138632,126.866308526225,2026-02-17T22:29:33.775718+00:00,,,,파티세리소나,서울특별시 양천구 목동중앙북로5길 34
blueribbon,태천옥,서울특별시 구로구 개봉로 9,Seoul,South Korea,RIBBON_ONE,,,02-2613-6317 ,,2026,,37.48654040068214,126.85617585284692,2026-02-17T22:29:33.775718+00:00,,,,태천옥,서울특별시 구로구 개봉로 9
blueribbon,KUNSOMCHAI,서울특별시 서초구 서초대로53길 23,Seoul,South Korea,RIBBON_ONE,,,02-596-6411,,2026,KUNSOMCHAI,37.4961957717521,127.0143254664647,2026-02-17T22:29:33.775718+00:00,,,,쿤쏨차이,서울특별시 서초구 서초대로53길 23
blueribbon,타쿠미곤,서울특별시 강남구 도산대로58길 14,Seoul,South Korea,RIBBON_ONE,,,02-595-1935 ,,2026,,37.5224125341187,127.041289942082,2026-02-17T22:29:33.775718+00:00,,,,타쿠미곤,서울특별시 강남구 도산대로58길 14
blueribbon,KuMa,서울특별시 영등포구 여의대방로69길 7,Seoul,South Korea,RIBBON_ONE,,,02-2645-7222 ,,2026,KuMa,37.519724,126.931242,2026-02-17T22:29:33.775718+00:00,,,,쿠마,서울특별시 영등포구 여의대방로69길 7
blueribbon,Treeanon,서울특별시 강남구 학동로59길 43,Seoul,South Korea,RIBBON_ONE,,,070-8129-5955,,2026,Treeanon,37.520284,127.044556,2026-02-17T22:29:33.775718+00:00,,,,트리아농,서울특별시 강남구 학동로59길 43
blueribbon,파크루안,서울특별시 강남구 논현로 430,Seoul,South Korea,RIBBON_ONE,,,02-562-5565 ,,2026,,37.498963,127.038343,2026-02-17T22:29:33.775718+00:00,,,,파크루안,서울특별시 강남구 논현로 430
blueribbon,PaPaho,서울특별시 강남구 영동대로137길 3,Seoul,South Korea,RIBBON_ONE,,,02-543-6885,,2026,PaPaho,37.5217938336297,127.055341903929,2026-02-17T22:29:33.775718+00:00,,,,파파호,서울특별시 강남구 영동대로137길 3
blueribbon,CHIBO,서울특별시 강남구 강남대로154길 21,Seoul,South Korea,RIBBON_ONE,,,02-511-1973,,2026,CHIBO,37.5180141725087,127.020828762118,2026-02-17T22:29:33.775718+00:00,,,,치보,서울특별시 강남구 강남대로154길 21
blueribbon,코끼리베이글,서울특별시 영등포구 선유로 176,Seoul,South Korea,RIBBON_ONE,,,070-4184-0082,,2026,,37.5286104254461,126.893270984521,2026-02-17T22:29:33.775718+00:00,,,,코끼리베이글,서울특별시 영등포구 선유로 176
blueribbon,BLUE ROOF TOWN,서울특별시 영등포구 영중로10길 32-4,Seoul,South Korea,RIBBON_ONE,,,02-2068-9203,,2026,BLUE ROOF TOWN,37.5184094093552,126.908454213015,2026-02-17T22:29:33.775718+00:00,,,,청기와타운,서울특별시 영등포구 영중로10길 32-4
blueribbon,채윤희,서울특별시 영등포구 도림로128길 21,Seoul,South Korea,RIBBON_ONE,,,070-7799-8292,,2026,,37.515397466383,126.894642746351,2026-02-17T22:29:33.775718+00:00,,,,채윤희,서울특별시 영등포구 도림로128길 21
blueribbon,chai lyn,서울특별시 강남구 삼성로112길 10,Seoul,South Korea,RIBBON_ONE,,,02-543-2847 ,,2026,chai lyn,37.5146,127.0533,2026-02-17T22:29:33.775718+00:00,,,,차이린,서울특별시 강남구 삼성로112길 10
blueribbon,춘천옥,서울특별시 금천구 디지털로12길 19,Seoul,South Korea,RIBBON_ONE,,,02-868-9937,,2026,,37.47789,126.8897,2026-02-17T22:29:33.775718+00:00,,,,춘천옥,서울특별시 금천구 디지털로12길 19
blueribbon,초롱이고모부대찌개,서울특별시 강동구 상암로11길 4,Seoul,South Korea,RIBBON_ONE,,,02-442-3546 ,,2026,,37.54987,127.1288,2026-02-17T22:29:33.775718+00:00,,,,초롱이고모부대찌개,서울특별시 강동구 상암로11길 4
blueribbon,청담골,서울특별시 강남구 선릉로148길 48,Seoul,South Korea,RIBBON_ONE,,,02-543-1252,,2026,,37.5227,127.0434,2026-02-17T22:29:33.775718+00:00,,,,청담골,서울특별시 강남구 선릉로148길 48
blueribbon,참나무숯불에닭이만나는순간,서울특별시 서초구 동산로6길 37,Seoul,South Korea,RIBBON_ONE,,,02-572-6616,,2026,,37.4697,127.0447,2026-02-17T22:29:33.775718+00:00,,,,참나무숯불에닭이만나는순간,서울특별시 서초구 동산로6길 37
blueribbon,Cakehouse Wien,서울특별시 강남구 삼성로 719,Seoul,South Korea,RIBBON_ONE,,,02-546-1585,,2026,Cakehouse Wien,37.519933,127.049232,2026-02-17T22:29:33.775718+00:00,,,,케익하우스윈,서울특별시 강남구 삼성로 719
blueribbon,진진만두,서울특별시 영등포구 국제금융로8길 34,Seoul,South Korea,RIBBON_ONE,,,02-780-7867 ,,2026,,37.52018,126.9273,2026-02-17T22:29:33.775718+00:00,,,,진진만두,서울특별시 영등포구 국제금융로8길 34
blueribbon,조리인,서울특별시 강남구 도산대로53길 16,Seoul,South Korea,RIBBON_ONE,,,02-517-3355,,2026,,37.5242210324382,127.038608151757,2026-02-17T22:29:33.775718+00:00,,,,조리인,서울특별시 강남구 도산대로53길 16
blueribbon,진가와(한국본점),서울특별시 강남구 논현로94길 25-3,Seoul,South Korea,RIBBON_ONE,,,02-564-8553,,2026,,37.5030410113859,127.03814644944,2026-02-17T22:29:33.775718+00:00,,,,진가와(한국본점),서울특별시 강남구 논현로94길 25-3
blueribbon,지인고기,서울특별시 송파구 송파대로 167,Seoul,South Korea,RIBBON_ONE,,,0507-1408-2958,,2026,,37.4846614982049,127.120933640924,2026-02-17T22:29:33.775718+00:00,,,,지인고기,서울특별시 송파구 송파대로 167
blueribbon,일일향,서울특별시 강남구 언주로 123,Seoul,South Korea,RIBBON_ONE,,,02-545-6154,,2026,,37.4876033476735,127.049755052514,2026-02-17T22:29:33.775718+00:00,,,,일일향,서울특별시 강남구 언주로 123
blueribbon,ildossi dakgalbi,서울특별시 서초구 방배로8길 4,Seoul,South Korea,RIBBON_ONE,,,02-581-0709,,2026,ildossi dakgalbi,37.479727563019,126.999133741459,2026-02-17T22:29:33.775718+00:00,,,,일도씨닭갈비(방배점),서울특별시 서초구 방배로8길 4
blueribbon,자맛풍,서울특별시 서초구 남부순환로356길 18-5,Seoul,South Korea,RIBBON_ONE,,,02-579-7284,,2026,,37.484029950182,127.037560260553,2026-02-17T22:29:33.775718+00:00,,,,자맛풍,서울특별시 서초구 남부순환로356길 18-5
blueribbon,gentil,서울특별시 송파구 삼전로13길 36,Seoul,South Korea,RIBBON_ONE,,,010-7327-7005,,2026,gentil,37.5081533736736,127.086278321079,2026-02-17T22:29:33.775718+00:00,,,,정띠,서울특별시 송파구 삼전로13길 36
blueribbon,일미락,서울특별시 양천구 목동동로 226-16,Seoul,South Korea,RIBBON_ONE,,,02-2642-9292 ,,2026,,37.5254169018151,126.872955497947,2026-02-17T22:29:33.775718+00:00,,,,일미락,서울특별시 양천구 목동동로 226-16
blueribbon,진사향,서울특별시 구로구 새말로 20,Seoul,South Korea,RIBBON_ONE,,,02-2229-5507 ,,2026,,37.50199919273351,126.88335175195856,2026-02-17T22:29:33.775718+00:00,,,,진사향,서울특별시 구로구 새말로 20
blueribbon,J'ANTIQUE,서울특별시 서초구 서초대로64길 50,Seoul,South Korea,RIBBON_ONE,,,02-598-7600,,2026,J'ANTIQUE,37.49345568764088,127.02114139054106,2026-02-17T22:29:33.775718+00:00,,,,장티크베이커리,서울특별시 서초구 서초대로64길 50
blueribbon,조양관,서울특별시 서초구 서초대로74길 29,Seoul,South Korea,RIBBON_ONE,,,02-3473-8181 ,,2026,,37.4949,127.0274,2026-02-17T22:29:33.775718+00:00,,,,조양관,서울특별시 서초구 서초대로74길 29
blueribbon,Juilette,서울특별시 서초구 동광로 178,Seoul,South Korea,RIBBON_ONE,,,02-535-4002 ,,2026,Juilette,37.493937,127.00103,2026-02-17T22:29:33.775718+00:00,,,,줄리에뜨,서울특별시 서초구 동광로 178
blueribbon,Giani's Napoli,서울특별시 강남구 논현로94길 15,Seoul,South Korea,RIBBON_ONE,,,02-566-0501,,2026,Giani's Napoli,37.502626,127.03754,2026-02-17T22:29:33.775718+00:00,,,,지아니스나폴리,서울특별시 강남구 논현로94길 15
blueribbon,장사랑,서울특별시 강남구 언주로165길 7-4,Seoul,South Korea,RIBBON_ONE,,,02-546-9994 ,,2026,,37.52554,127.0323,2026-02-17T22:29:33.775718+00:00,,,,장사랑,서울특별시 강남구 언주로165길 7-4
blueribbon,주,서울특별시 서초구 동광로19길 16,Seoul,South Korea,RIBBON_ONE,,,010-5836-3374,,2026,,37.49322,126.9893,2026-02-17T22:29:33.775718+00:00,,,,주,서울특별시 서초구 동광로19길 16
blueribbon,임진강민물장어,서울특별시 강서구 양천로 723,Seoul,South Korea,RIBBON_ONE,,,02-3663-7900 ,,2026,,37.54946,126.8763,2026-02-17T22:29:33.775718+00:00,,,,임진강민물장어,서울특별시 강서구 양천로 723
blueribbon,yido cheongdam,서울특별시 강남구 도산대로 445,Seoul,South Korea,RIBBON_ONE,,,0507-1382-2143,,2026,yido cheongdam,37.5243352600843,127.044788076146,2026-02-17T22:29:33.775718+00:00,,,,이도청담,서울특별시 강남구 도산대로 445
blueribbon,이봉,서울특별시 강남구 테헤란로98길 28,Seoul,South Korea,RIBBON_ONE,,,02-561-0132,,2026,,37.5065396188048,127.06280753409,2026-02-17T22:29:33.775718+00:00,,,,이봉,서울특별시 강남구 테헤란로98길 28
blueribbon,IKIKI,서울특별시 양천구 목동동로14길 10,Seoul,South Korea,RIBBON_ONE,,,070-4759-0736,,2026,IKIKI,37.5241845160433,126.87245802316,2026-02-17T22:29:33.775718+00:00,,,,이키이키,서울특별시 양천구 목동동로14길 10
blueribbon,wootender,서울특별시 강남구 압구정로42길 25-10,Seoul,South Korea,RIBBON_ONE,,,0507-1419-8588,,2026,wootender,37.526957,127.03578,2026-02-17T22:29:33.775718+00:00,,,,우텐더,서울특별시 강남구 압구정로42길 25-10
blueribbon,Bakery YUL,서울특별시 강동구 양재대로103길 43,Seoul,South Korea,RIBBON_ONE,,,0507-1351-1867,,2026,Bakery YUL,37.5333584448635,127.135449331754,2026-02-17T22:29:33.775718+00:00,,,,율베이커리,서울특별시 강동구 양재대로103길 43
blueribbon,이도곰탕,서울특별시 강남구 논현로94길 29-5,Seoul,South Korea,RIBBON_ONE,,,02-569-0524 ,,2026,,37.50335158488171,127.03843409410236,2026-02-17T22:29:33.775718+00:00,,,,이도곰탕,서울특별시 강남구 논현로94길 29-5
blueribbon,이조보쌈,서울특별시 영등포구 당산로 244,Seoul,South Korea,RIBBON_ONE,,,02-2671-3257 ,,2026,,37.53493,126.9031,2026-02-17T22:29:33.775718+00:00,,,,이조보쌈,서울특별시 영등포구 당산로 244
blueribbon,운봉산장,서울특별시 동작구 장승배기로 118-1,Seoul,South Korea,RIBBON_ONE,,,02-815-2850 ,,2026,,37.50805,126.9404,2026-02-17T22:29:33.775718+00:00,,,,운봉산장,서울특별시 동작구 장승배기로 118-1
blueribbon,원조호수삼계탕,서울특별시 영등포구 도림로 276,Seoul,South Korea,RIBBON_ONE,,,02-848-2440 ,,2026,,37.502647972871,126.904373139824,2026-02-17T22:29:33.775718+00:00,,,,원조호수삼계탕,서울특별시 영등포구 도림로 276
blueribbon,원강,서울특별시 강남구 학동로6길 16,Seoul,South Korea,RIBBON_ONE,,,02-3445-1518 ,,2026,,37.51076,127.0239,2026-02-17T22:29:33.775718+00:00,,,,원강,서울특별시 강남구 학동로6길 16
blueribbon,Washoku Yein,서울특별시 강남구 도산대로49길 30,Seoul,South Korea,RIBBON_ONE,,,02-517-6900,,2026,Washoku Yein,37.5248993947056,127.037212059306,2026-02-17T22:29:33.775718+00:00,,,,와쇼쿠예인,서울특별시 강남구 도산대로49길 30
blueribbon,온유월식당,서울특별시 서초구 신반포로 177,Seoul,South Korea,RIBBON_ONE,,,02-534-3608,,2026,,37.5060995475667,127.003407328203,2026-02-17T22:29:33.775718+00:00,,,,온유월식당,서울특별시 서초구 신반포로 177
blueribbon,Onyva,서울특별시 강남구 도산대로75길 15,Seoul,South Korea,RIBBON_ONE,,,02-516-3352,,2026,Onyva,37.5251927478858,127.045718384766,2026-02-17T22:29:33.775718+00:00,,,,오니바,서울특별시 강남구 도산대로75길 15
blueribbon,Oak Restaurant & Bar,서울특별시 강남구 테헤란로87길 46,Seoul,South Korea,RIBBON_ONE,,,02-3466-7277,,2026,Oak Restaurant & Bar,37.5109823973192,127.058205573267,2026-02-17T22:29:33.775718+00:00,,,,오크레스토랑,서울특별시 강남구 테헤란로87길 46
