source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
michelin,Moulin,"8 Jahamun-ro 16-gil, Jongno-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/moulin,,"Moulin is a French restaurant located on a quiet street in Seochon. The charming vintage space design greets its diners, who are sure to be delighted by chef Yoon Ye-rang’s selection of French dishes packed with seasonal flavors. Traditional French techniques meet Korean seasonal ingredients to strike a balance between the nuanced flavors of the ingredients and hearty sauces. The string of tasting menus, which have been numbered since the restaurant’s opening, each tell a story, keeping the diners excited for what comes next.",37.5814682,126.9718836,2026-02-17T22:25:57.141146+00:00,,,,물랑,"종로구 자하문로 16길 8, Seoul"
michelin,Mr. Ahn's Craft Makgeolli,"3 Hoenamu-ro, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Korean,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/mr-ahn-s-craft-makgeolli-1192580,,"Mr. Ahn's Craft Makgeolli reimagines Korean banju culture through a contemporary lens, offering a wide selection of makgeolli paired with dishes designed to complement it. Signatures include house-made tofu served with saeujeot kimchi, pork belly, and pollock roe—a menu that highlights contrasting textures and layered flavours. Refined with modern technique, the menu features seasonal small plates and course options alongside a rotating selection of aged Korean liquors, making the venue suitable for both relaxed meals and convivial gatherings.",37.53858,126.9874,2026-02-17T22:25:57.141146+00:00,,,,안씨 막걸리,"용산구 회나무로 3, Seoul"
michelin,Mugunghwa,"38F Lotte Hotel, 30 Eulji-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,Korean,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/mugunghwa,,"Mugunghwa at Lotte Hotel offers a refined take on classic Korean cuisine, paired with sweeping city views from its top-floor location. Embracing the philosophy that 'food is medicine', the restaurant crafts dishes using seasonal ingredients to deliver flavours that are both comforting and complex. Highlights include burdock gangjeong with coastal hog fennel sauce, imjasutang in an autumn olive and sesame broth, and haesamjeung with sea cucumber and black garlic sauce. With a focus on traditional ingredients, natural seasonings, and fermented elements, Mugunghwa presents a distinctly Korean, health-conscious dining experience.",37.56533,126.981,2026-02-17T22:25:57.141146+00:00,,,,무궁화,"중구 을지로 30, 롯데호텔 38층, Seoul"
michelin,Mukjung,"17 Teogye-ro 48-gil, Jung-gu, Seoul",Seoul,South Korea,Selected,Korean,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/mukjung,,"Korean-American chef Austin Kang prepares his own fermented foods and jang in-house, guided by the Korean belief that food is medicine. Traditional Korean dishes are presented with contemporary flair, including a flourless pyogo mushroom and shrimp jeon with myeolchi-jeot aioli. The meltingly tender slow-cooked chicken is served with citrus- and herb-scented rice, pairing well with the banchan. Be sure to order the main dish a day in advance.",37.56181,127.00053,2026-02-17T22:25:57.141146+00:00,,,,묵정,"중구 퇴계로48길 17, Seoul"
michelin,Muni,"16 Dosan-daero 72-gil, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Japanese,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/muni,,"Muni is a refined Japanese restaurant defined by its understated entrance and minimalist design centred around a long counter. Behind the open kitchen, shelves display the chef’s carefully collected ceramics, adding a personal and curated touch to the space. Chef Dong-wook Kim doesn’t strictly adhere to traditional kaiseki, yet he naturally incorporates its sensibilities through his seasonal ingredients and elegant presentation. His omakase focuses on seasonality and simplicity, using top-quality Japanese and Korean products to express the essence of each season. As a certified kikisakeshi, the chef can recommend pairings that elevate the meal, offering an even richer dining experience.",37.52291,127.04545,2026-02-17T22:25:57.141146+00:00,,,,무니,"강남구 도산대로 72길 16, Seoul"
michelin,Muoki,"2F, 12-12 Hakdong-ro 55-gil, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/muoki,,"The raised open kitchen with its sizable brigade of chefs adds a little theatre to the dining experience at Chef Park Moo-hyun’s stylish restaurant. A smart, well-versed team of servers is also on hand to guide you through the meal. The set menu challenges the taste buds by mixing up dishes whose flavor combinations are complementary with those whose make-up is more innovative and unexpected. Presentation is strong–beets with goat’s cheese and hazelnuts is as delicious as it is good-looking–and dessert is often a highlight.",37.51896,127.04222,2026-02-17T22:25:57.141146+00:00,,,,무오키,"강남구 학동로 55길 12-12, 2층, Seoul"
michelin,Myeon Seoul,"805 Seolleung-ro, Gangnam-gu, Seoul",Seoul,South Korea,Bib Gourmand,Noodles,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/myeon-seoul,,"Myeon Seoul is Chef Do-yun Kim's second restaurant following the success of YUN. The inspiration came from a stream of customer requests at the original spot for a separate offering of its housemade noodles, which are made exclusively with whole wheat, mung bean, dried pollack, and without chemical additives. For a perfect flavour composition, the chef blends whole wheat varieties sourced from Korea, France, and Turkey. Highlights include perilla oil noodles imbued with fresh, nutty flavours; spicy noodles glazed with a piquant sauce; and bracken whole wheat noodles flavoured with bracken and perilla seeds.",37.52416,127.03906,2026-02-17T22:25:57.141146+00:00,,,,면서울,"강남구 선릉로 805, Seoul"
michelin,Myeongdong Kyoja,"29 Myeongdong 10-gil, Jung-gu, Seoul",Seoul,South Korea,Bib Gourmand,Kalguksu,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/myeongdong-kyoja,,"Myeongdong Kyoja is a family-owned place in operation since 1966. The restaurant, which offers only four items on the menu, specializes in dumplings and noodle soup. An impressive number of patrons flock here daily, largely because all the dishes, including its signature garlic-laden kimchi, are made in-house. Simple décor and service come with hefty portions at affordable prices.",37.56347,126.984552,2026-02-17T22:25:57.141146+00:00,,,,명동 교자,"중구 명동 10길 29, Seoul"
michelin,Myungbodang,"3F, 13-12 Seolleung-ro 158-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/myungbodang,,"Drawing from her experience at a top New York restaurant, Chef Hyeon-ju Lim develops a creative approach to Nu-American French cuisine. Known for her bold ingredient choices and keen sense of composition, Chef Lim delivers dishes that highlight the character of each element. The signature Truffle features a crisp shell filled with fermented mushroom and truffle cream—rich and refined. The meal concludes with a distinctive chocolate foam, offering a memorable finish.",37.52635,127.041513,2026-02-17T22:25:57.141146+00:00,,,,명보당,"강남구 선릉로 158길 13-12, 3층, Seoul"
michelin,Nampo Myeonok,"24 Eulji-ro 3-gil, Jung-gu, Seoul",Seoul,South Korea,Selected,Naengmyeon,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/nampo-myeonok,,"Tucked away in a small alley among densely populated office buildings that sees a constant stream of foot traffic, the main building of this long-standing institution recently underwent a major facelift. A longtime favorite among patrons of all ages for its authentic Pyeongyang cold buckwheat noodles and beef hot pot, Nampo Myeonok continues to charm with its consistently good food and friendly service. Chair seating and floor seating are both available.",37.567269,126.981609,2026-02-17T22:25:57.141146+00:00,,,,남포면옥,"중구 을지로 3길 24, Seoul"
michelin,Neungdong Minari,"28 Hangang-daero 40-gil, Yongsan-gu, Seoul",Seoul,South Korea,Bib Gourmand,Gomtang,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/neungdong-minari,,"The gomtang at Neungdong Minari is topped with a pile of minari so tall that at a glance, it doesn’t look like a tang at all. The clear, clean broth is made from fresh hanwoo beef that was slaughtered on the day, which is topped with piquant minari that was grown in clear freshwater for added freshness. You should expect a wait, but you will think it is well worth it once you take your first bite.",37.53008,126.97078,2026-02-17T22:25:57.141146+00:00,,,,능동미나리,"용산구 한강대로 40길 28, Seoul"
michelin,Niuroumianguan,"75-2 Cheonggyecheon-ro, Jongno-gu, Seoul",Seoul,South Korea,Bib Gourmand,Noodles,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/niroumianguan,,"Niroumianguan features a memorable juxtaposition of clean white and vibrant rust colors in its décor. Chinese beef noodle soup, a popular delicacy across the Greater China region, is commonly known to have originated from Taiwan, but its real origin is Lanzhou in mainland China. As the chef learned the recipe from a noodle joint in China’s Shandong Province, his restaurant serves up fare that is slightly different from the classic Taiwanese style. Add plenty of cilantro to the mildly sweet broth, complete with a clean yet rich taste; or a dab of chili sauce to give your dish deeper flavor.",37.56854,126.98612,2026-02-17T22:25:57.141146+00:00,,,,진중 우육면관,"종로구 청계천로 75-2, Seoul"
michelin,Nishimuramen,"4F, 265 Donggyo-ro, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Ramen,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/nishimuramen,,"This Fukuoka restaurant, known for its unique combination of Japanese ramen and French cooking, has now opened in Seoul. Created by Chef Takahito Nishimura as an expression of his deep passion for ramen, the restaurant showcases his personal style through layered flavours built from carefully balanced toppings, sauces, and oils. While remaining true to ramen tradition, the kitchen thoughtfully localises its dishes with elements such as laver oil, Cheongyang chilli pepper, and tsukemono inspired by white kimchi. A standout dish of freshly cooked pot rice mixed with cheese and ramen broth further underscores the restaurant’s inventive approach.",37.56337,126.92526,2026-02-17T22:25:57.141146+00:00,,,,니시무라멘,"서울 마포구 동교로 265, 4층, Seoul"
michelin,Oegojip Seolleongtang,"555 Samseong-ro, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Seolleongtang,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/oegojip-sellongtang,,"Oegojip Seolleongtang, which means headstrong seollongtang in Korean, prides itself on the deep, full-bodied flavor. Made exclusively from 1++ grade hanwoo beef, the broth is rich yet clean, and the suyuk melts in your mouth. The dogani, is meticulously prepared for an exceptionally chewy texture and clean flavor, and the tender hanwoo suyuk topped with a mound of shredded green onion is a signature dish. The owner, who inherited his mother-in-law’s recipe and refined it with his own expertise.",37.51097,127.05388,2026-02-17T22:25:57.141146+00:00,,,,외고집 설렁탕,"강남구 삼성로 555, Seoul"
michelin,Oilje,"29 Hangang-daero 62da-gil, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Korean,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/oilje,,"The regulars at Oilje return for one dish: the perilla seed miyeok-guk. The clean broth and nutty perilla seeds pair perfectly to create a flavourful soup. Simple banchan—such as soy sauce for dipping miyeok, nakji-jeotgal, and gat kimchi—round out a well-balanced meal alongside freshly cooked rice. Diners can view the soup and rice being cooked in the gamasot in the spotless open kitchen. The restaurant offers special birthday meals every Friday to guests celebrating their special days.",37.53254,126.97473,2026-02-17T22:25:57.141146+00:00,,,,오일제,"용산구 한강대로 62다길 29, Seoul"
michelin,Okdol Heyonok,"26-1 Ogeum-ro  36-gil, Songpa-gu, Seoul",Seoul,South Korea,Bib Gourmand,Naengmyeon,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/okdol-heyonok,,"Taste the deeply savory broth and the nutty flavor of the noodles made from 100% buckwheat that intensifies the more you chew at Okdol Hyeonok. The restaurant is fairly new, but it has gained a solid following among Pyongyang naengmyeon connoisseurs. Some of their most popular dishes are mandu with a nuttiness that comes from plenty of tofu in the filling, eobok jaengban, and gajami shikhye. You can also have your favorite wine with your meal for a corkage fee. Enjoy the mild flavors with incredible depth.",37.50153,127.12408,2026-02-17T22:25:57.141146+00:00,,,,옥돌현옥,"송파구 오금로 36길 26-1, Seoul"
michelin,Okdongsik,"44-10 Yanghwa-ro 7-gil, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Dwaeji-gukbap,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/okdongsik,,"Okdongsik has defined its own refined take on dwaeji gukbap, offering a light, clean broth reminiscent of gomtang. Made from the ham and foreleg of native Korean black pigs raised on Jirisan Mountain, the broth is subtle yet elegant in flavour. Prepared using the toryeom method—repeatedly pouring hot broth over the rice—each grain comes alive, enhancing the dish's depth. The house dipping sauce complements paper-thin slices of pork beautifully. Delicately crafted kimchi dumplings complete the comforting dining experience.",37.55261,126.91449,2026-02-17T22:25:57.141146+00:00,,,,옥동식,"마포구 양화로 7길 44-10, Seoul"
michelin,Olh Eum,"3F, 37 Seolleung-ro 152-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/olh-eum,,"Cooking honest food that respects the integrity of ingredients is the motto of Chef Seo Ho-young, who cooks with the freshest produce sent to him by his farmer parents. Transporting familiar flavors to new territories is his game. Take, for example, his shrimp and sea urchin capellini in a silky smooth bisque-like sauce made with freshwater shrimp heads, fermented fish sauce and doenjang, or his smoked striploin carpaccio served with a mushroom and soy sauce consommé.",37.52451,127.04266,2026-02-17T22:25:57.141146+00:00,,,,옳음,"강남구 선릉로 152길 37, 3층, Seoul"
michelin,ON,"B1F, 42 Dosan-daero 92-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/on565623,,"ON offers warm, comforting cuisine that reflects the chef’s gentle, thoughtful approach. The intimate space—designed with guests’ privacy in mind—accommodates only a few tables and operates strictly by reservation. The menu centres on seasonal ingredients, with a signature vegetable dish that combines two types of slow-dried tomatoes with ruby grapefruit for a bright, elegant balance. Throughout the meal, the chef personally visits each table to explain the intent behind every dish, creating a warm and engaging dining experience.",37.52192,127.04938,2026-02-17T22:25:57.141146+00:00,,,,온,"강남구 도산대로 92길 42, 지하 1층, Seoul"
michelin,One Degree North,"8 Hakdong-ro 43-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Asian,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/one-degree-north,,"'One Degree North refers to the latitude of Singapore. And true to its name, it serves popular Singaporean dishes and Asian style barbecue. The chef even imported the Apollo oven straight from Singapore to recreate the local flavors. The signature Cantonese style crispy roast pork, which strikes a perfect balance between the light and crispy skin and moist meat underneath, tastes authentically Singaporean. Another highlight is the incredibly popular and iconic Singaporean chicken rice.",37.516773,127.037424,2026-02-17T22:25:57.141146+00:00,,,,원 디그리 노스,"강남구 학동로 43길 8, Seoul"
michelin,Onjium,"4F, 49 Hyoja-ro, Jongno-gu, Seoul",Seoul,South Korea,1 Star,Korean,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/onjium,,"Across the street from the stone wall of Gyeongbokgung Palace, Onjium blends traditional Korean aesthetics with modern architectural calm. Guided by court cuisine specialist Cho Eun-hee and Park Sung-bae, the culinary team reinterprets traditional Korean flavours through modern techniques, seasonal ingredients, and years of research. Each dish is rooted in history yet speaks to today’s palate. Counter seating offers a glimpse into the quiet focus of the kitchen, while carefully curated beverage pairings enhance the experience.",37.58048,126.97345,2026-02-17T22:25:57.141146+00:00,,,,온지음,"종로구 효자로 49, 4층, Seoul"
michelin,Onyva,"B1, 15 Dosan-daero 75-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,French,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/onyva,,"Tucked away in a quiet alley, Onyva embodies the chef’s vision of a relaxed, welcoming dining space. While rooted in French cuisine, the restaurant’s menu creatively incorporates Korean ingredients to present distinctive flavours. A standout is the buckwheat galette filled with grilled eel, crispy ginger, and caramelised onions for exceptional texture and depth. The six-course tasting menu is the standard offering, but à la carte options paired with wine are available at more accessible prices after 9 p.m.",37.52515,127.0457,2026-02-17T22:25:57.141146+00:00,,,,오니바,"강남구 도산대로 75길 15, 지하 1층, Seoul"
michelin,OPNNG,"B1, 22 Dosan-daero 34-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/opnng,,"At OPNNG, delight your taste buds with hard-to-find rare wines while relishing the overall vibe. The name symbolizes “the opening up of new taste vistas through gastronomy and wine.” Resembling more of a gallery than a wine bar or restaurant, this fine dining venue impresses patrons with an arch-shaped entrance, paintings by renowned artists, and a vast wine cellar that plays host to more than 500 different types of wine. It offers handmade pasta dishes and refined à la carte items.",37.51844,127.03105,2026-02-17T22:25:57.141146+00:00,,,,오프닝,"강남구 도산대로 34길 22, 지하1층, Seoul"
michelin,Oreno Ramen,"16 Dongmak-ro 8-gil, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Ramen,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/oreno-ramen,,"Oreno Ramen blends its broth just before serving, creating a frothy soup that pleasantly coats the palate. The paitan, made by boiling a whole chicken, is a milky broth with a nutty flavour and creamy texture. House-made noodles, melt-in-your-mouth chicken, kelp, and egg complete an exceptional bowl. For an extra kick, opt for the spicy broth, and take advantage of complimentary refills of noodles, rice, and broth. Though the restaurant often has a long queue, turnover is quick, so waits are usually short. A side of chilli peppers is also recommended and provided free of charge.",37.54725,126.91781,2026-02-17T22:25:57.141146+00:00,,,,오레노 라멘,"마포구 독막로 8길 16, Seoul"
michelin,Original Numbers,"24 Dosan-daero 55-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/original-numbers,,"Original Numbers offers refined dining at a fair price under the slogan ‘reasonable dining’. Grounded in French technique, the cuisine blends seasonal ingredients with umami-rich sauces such as sabayon and beurre blanc, reflecting contemporary trends and the chef’s creativity. The dishes unfold like a musical narrative, delivering a coherent and engaging gastronomic journey, while the antique-inspired interior further reinforces the restaurant’s immersive atmosphere.",37.52509,127.04071,2026-02-17T22:25:57.141146+00:00,,,,오리지널 넘버스,"강남구 도산대로 55길 24, Seoul"
michelin,Osteria Orzo,"2F, 47 Hannam-daero 20-gil, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Italian,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/osteria-orzo,,Osteria Orzo continues to offer an authentic taste of a casual and cozy Italian osteria at its Hannam-dong location. Signature offerings on the menu include the white ragù pasta which features home-made fresh pasta drenched in rich meat sauce with mascarpone cheese and truffles. The spicy tagliatelle and the seafood tartare are also among the restaurant's all-time favorites. Reserve a table across from the open kitchen and watch the chefs in action.,37.53486,127.00946,2026-02-17T22:25:57.141146+00:00,,,,오스테리아 오르조,"용산구 한남대로 20길 47, 2층, Seoul"
michelin,Palais de Chine,"6F L'Escape Hotel, 67 Toegye-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,Chinese,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/palais-de-chine,,"Located inside the Parisian Belle Époque-inspired L'Escape Hotel, Palais de Chine is the only space within the hotel that offers Eastern tastes and sensibilities. Inspired by designs from Shanghai's own belle époque, the modern space offers both authentic and modern interpretations of Chinese cuisine. There is a good range of dishes on the menu that stay true to their regional eccentricities, including the dim sum selection. Palais de Chine prides itself on its Peking duck, another celebrated Chinese dish with regional distinctiveness.",37.55983,126.97949,2026-02-17T22:25:57.141146+00:00,,,,팔레드 신,"중구 퇴계로 67, 레스케이프 호텔 6층, Seoul"
michelin,PERIGEE,"6-5 Bongeunsa-ro 68-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Italian Contemporary,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/perigee,,"Perigee means the point in the orbit of a satellite at which it is closest to the Earth. The restaurant was named in the hope of bringing diners closer to food and wine. The restaurant, which is run by chef couple Shin Ga-young and Lim Hong-keun, serves pasta that is all made fresh in-house. Diners can enjoy different types of pastas with textures and shapes rarely found in Korea, such as cavatelli, andarinos, and pici. Experience familiar yet unique combinations like vongole with pici, and lobster pasta with andarinos.",37.51126,127.04949,2026-02-17T22:25:57.141146+00:00,,,,페리지,"강남구 봉은사로 68길 6-5, Seoul"
michelin,Pierre Gagnaire,"35F Lotte Hotel, 30 Eulji-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/pierre-gagnaire,,"Internationally celebrated French Chef Pierre Gagnaire opened his eponymous contemporary fine dining restaurant on top of Lotte Hotel’s New Wing in 2008. The elegant dining space, adorned with Murano chandeliers and gold trim walls, exudes classic French luxury. The artfully presented food, made with 80% local ingredients, is respectful of the Paris-based chef’s creative style. With more than 250 labels, the wine cellar display also impresses.",37.56529,126.98103,2026-02-17T22:25:57.141146+00:00,,,,피에르 가니에르,"중구 을지로 30, 롯데호텔 35층, Seoul"
michelin,Pildong Myeonok,"26 Seoae-ro, Jung-gu, Seoul",Seoul,South Korea,Bib Gourmand,Naengmyeon,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/pildong-myeonok,,"Located near Namsangol Hanok Village by Chungmuro subway station, this restaurant is a Pil-dong landmark that has been serving Pyeongyang cold buckwheat noodles for decades. The restaurant’s chilled broth has a delicate beef flavor, its subtlety both loved and disputed among cold buckwheat noodle aficionados. Another highlight of the restaurant is the buttery and tender boiled pork slices, served in thick slices with a dipping sauce. Homemade dumplings are also popular.",37.56035,126.99689,2026-02-17T22:25:57.141146+00:00,,,,필동면옥,"중구 서애로 26, Seoul"
michelin,Pyeongyang Myeonok,"207 Jangchungdan-ro, Jung-gu, Seoul",Seoul,South Korea,Selected,Naengmyeon,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/pyeongyang-myeonok,,"Pyeongyang Myeonok is a historic restaurant in Seoul that has served Pyongyang naengmyeon for three generations. Expect a long wait on a hot summer’s day. The broth is exceptionally clear with an understated meaty flavor; it is clean and mellow, and the fragrant noodles are full of buckwheat flavor. The mandu, that is stuffed full of different ingredients except kimchi, and the thinly sliced suyuk are also fan favorites. Do note that they have been closing every Monday since January 2025.",37.56325,127.00664,2026-02-17T22:25:57.141146+00:00,,,,평양면옥,"중구 장충단로 207, Seoul"
michelin,Restaurant Allen,"2F Center field EAST E205, 231 Teheran-ro, Gangnam-gu, Seoul",Seoul,South Korea,2 Stars,Contemporary,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/restaurant-allen,,"At Restaurant Allen, Chef Hyun-min Suh’s sensibility shines through in contemporary dishes accented with light French touches. The elegant yet comfortable dining room, paired with carefully chosen tableware and views into the orderly kitchen, enhances the experience. The cuisine is delicately constructed around seasonal local ingredients and reinterpreted throughout the year. A sourcing map in the menu highlights the origins and seasonality of the products used. The makgeolli-yeast sourdough, with its crisp crust and balanced acidity, is a standout. Warm, polished service brings the meal to a graceful close.",37.5036,127.0418,2026-02-17T22:25:57.141146+00:00,,,,레스토랑 알렌,"강남구 테헤란로 231, 센터필드 East 2층 E205호, Seoul"
michelin,JUEUN,"8F Gyeonghuidang, 36 Gyeonghuigung-gil, Jongno-gu, Seoul",Seoul,South Korea,Selected,Korean,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/restaurant-jueun,,"JUEUN offers a delicate expression of Korea’s four seasons, favouring a classic, understated approach over trends or ornamentation. A variety of fermented sauces form the backbone of the menu, enhancing ingredients with natural depth and harmony, while the seasonally changing courses provide a strong incentive for return visits. The meal follows a thoughtful progression and concludes with a traditional Korean table that highlights a wide spectrum of flavours. Ceramics by local artists and subtle media art create a space where tradition and modernity coexist with quiet elegance. The curated pairings of traditional Korean spirits and wine further elevate the experience.",37.57276,126.96991,2026-02-17T22:25:57.141146+00:00,,,,레스토랑 주은,"서울 종로구 경희궁길 36, 경희당 8층, Seoul"
michelin,Restaurant OY,"B1F, 48-12 Seolleung-ro 148-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,French,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/restaurant-oy,,"Tucked away on a quiet residential street, Restaurant OY blends seamlessly into its surroundings with a modest, serene façade. Run by chef duo Sehun Oh, a veteran of French kitchens, and Le Cordon Bleu-trained Ah-young Yoon, the restaurant offers elegantly restrained French cuisine. Oh handles the savoury courses while Yoon crafts the desserts. Their deep understanding of ingredients and polished technique result in dishes that are simple, balanced, and refined, such as a delicate bean soup, tender pork tenderloin with a rich sauce, and a decadent fondant au chocolat.",37.522219,127.04329,2026-02-17T22:25:57.141146+00:00,,,,레스토랑 오와이,"강남구 선릉로 148길 48-12, 지하 1층, Seoul"
michelin,Rialto,"2F, 13 Samseong-ro 149-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Italian,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/rialto,,"Over the past few years, a streamlined selection of antipasti paired with a stronger focus on primi has become a clear trend in Seoul’s Italian dining scene. In keeping with this shift, the restaurant presents a concise menu that stays true to its northern Italian roots as well as the chef’s personal philosophy, sensibility, and style. Standout dishes include tajarin and cacio e pepe, richly flavoured and marked by a beguiling harmony of butter and cheese. The kitchen’s other pasta dishes show the same fine balance of sauces and seasonings. The pickled ponytail radish is another highlight, offering a nostalgic note that lingers on the palate.",37.52318,127.04655,2026-02-17T22:25:57.141146+00:00,,,,리알토,"강남구 삼성로 149길 13, 2층, Seoul"
michelin,RMW Carne,"2F, 12 Daesagwan-ro 5-gil, Yongsan-gu, Seoul",Seoul,South Korea,Selected,Steakhouse,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/rmw-carne,,"RMW Carne, which is located on the second floor of a renovated old house, isn’t particularly spacious, but you can enjoy your food in a comfortably petite, cozy venue. The restaurant which is named after the first letters of steak doneness - rare, medium, and well-done - dry ages various cuts of beef of a variety of different cattle breeds. Salami, chorizo, pastrami, sausages and other charcuterie, all cured in-house, are available for purchase at the store inside the restaurant. They also serve simpler dishes like grilled vegetables and pasta that can be enjoyed as a light meal or refreshment.",37.53483,127.00085,2026-02-17T22:25:57.141146+00:00,,,,RMW Carne,"용산구 대사관로 5길 12, 2층, Seoul"
michelin,Ryunique,"8-1 Dosan-daero 45-gil, Gangnam-gu, Seoul",Seoul,South Korea,Selected,Innovative,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/ryunique,,"Since opening in 2011, Ryunique has continually redefined its cuisine through Chef Tae-hwan Ryu’s independent research and creative interpretation of ingredients. The menu evolves with the seasons and solar terms, highlighting fresh produce selected for peak quality. The chef's ability to translate boundless culinary ideas into refined dishes defines the restaurant’s identity. The tidy, modern space houses both the chef’s research centre on the first floor and the dining room above. Altogether, Ryunique offers a distinctive experience that feels both charming and inventive.",37.52291,127.03599,2026-02-17T22:25:57.141146+00:00,,,,류니끄,"강남구 도산대로 45길 8-1, Seoul"
michelin,Samcheongdong Sujebi,"101-1 Samcheong-ro, Jongno-gu, Seoul",Seoul,South Korea,Bib Gourmand,Sujebi,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/samcheongdong-sujebi,,"This local haunt has been an integral part of Samcheong-dong’s history since 1982. The signature dish here is sujebi — rustic hand-pulled dough soup served in a savory anchovy broth. The restaurant is also known for its potato pancakes, made with grated potatoes that are pan-fried until crispy on the outside and pleasantly chewy on the inside. Avoid the lunch rush if you don’t want to stand in line, but be warned — the restaurant is always busy.",37.58449,126.89189,2026-02-17T22:25:57.141146+00:00,,,,삼청동 수제비,"종로구 삼청로 101-1, Seoul"
